Easting,Northing,Elevation,Distance (m),origin,
408142.1028,1420151.262,21.16178189,387.0325317,Maptiler terrain provider,
408143.1005,1420151.198,21.14124125,388.0326233,Maptiler terrain provider,
408144.0981,1420151.134,21.12070061,389.0326843,Maptiler terrain provider,
408145.0958,1420151.071,21.10015997,390.0327759,Maptiler terrain provider,
408146.0935,1420151.007,21.07961933,391.0328674,Maptiler terrain provider,
408147.0912,1420150.943,21.05907869,392.032959,Maptiler terrain provider,
408148.0889,1420150.88,21.03853805,393.03302,Maptiler terrain provider,
408149.0866,1420150.816,21.01799741,394.0331116,Maptiler terrain provider,
408150.0843,1420150.752,20.99745677,395.0332031,Maptiler terrain provider,
408151.0819,1420150.689,20.97691613,396.0332947,Maptiler terrain provider,
408152.0796,1420150.625,20.9563755,397.0333557,Maptiler terrain provider,
408153.0773,1420150.561,20.93583486,398.0334473,Maptiler terrain provider,
408154.075,1420150.498,20.91529422,399.0335388,Maptiler terrain provider,
408155.0727,1420150.434,20.89475359,400.0336304,Maptiler terrain provider,
408156.0704,1420150.37,20.87421295,401.0336914,Maptiler terrain provider,
408157.0681,1420150.307,20.85367231,402.033783,Maptiler terrain provider,
408158.0657,1420150.243,20.83313168,403.0338745,Maptiler terrain provider,
408159.0634,1420150.179,20.81259104,404.0339661,Maptiler terrain provider,
408160.0611,1420150.116,20.79205041,405.0340271,Maptiler terrain provider,
408161.0588,1420150.052,20.77150978,406.0341187,Maptiler terrain provider,
408162.0565,1420149.988,20.75096914,407.0342102,Maptiler terrain provider,
408163.0542,1420149.925,20.73042851,408.0343018,Maptiler terrain provider,
408164.0519,1420149.861,20.70988788,409.0343628,Maptiler terrain provider,
408165.0495,1420149.797,20.68934725,410.0344543,Maptiler terrain provider,
408166.0472,1420149.734,20.66880661,411.0345459,Maptiler terrain provider,
408167.0449,1420149.67,20.64826598,412.0346375,Maptiler terrain provider,
408168.0426,1420149.606,20.62772535,413.0346985,Maptiler terrain provider,
408169.0403,1420149.543,20.60718472,414.03479,Maptiler terrain provider,
408170.038,1420149.479,20.58664409,415.0348816,Maptiler terrain provider,
408171.0357,1420149.415,20.56610346,416.0349731,Maptiler terrain provider,
408172.0333,1420149.352,20.54556283,417.0350342,Maptiler terrain provider,
408173.031,1420149.288,20.52502221,418.0351257,Maptiler terrain provider,
408174.0287,1420149.224,20.50448158,419.0352173,Maptiler terrain provider,
408175.0264,1420149.161,20.48394095,420.0353088,Maptiler terrain provider,
408176.0241,1420149.097,20.46340032,421.0353699,Maptiler terrain provider,
408177.0218,1420149.033,20.44285969,422.0354614,Maptiler terrain provider,
408178.0195,1420148.97,20.42231907,423.035553,Maptiler terrain provider,
408179.0171,1420148.906,20.40177844,424.0356445,Maptiler terrain provider,
408180.0148,1420148.842,20.38123782,425.0357056,Maptiler terrain provider,
408181.0125,1420148.779,20.36069719,426.0357971,Maptiler terrain provider,
408182.0102,1420148.715,20.34015657,427.0358887,Maptiler terrain provider,
408183.0079,1420148.651,20.31961594,428.0359802,Maptiler terrain provider,
408184.0056,1420148.588,20.29907532,429.0360718,Maptiler terrain provider,
408185.0033,1420148.524,20.2785347,430.0361328,Maptiler terrain provider,
408186.0009,1420148.46,20.25799407,431.0362244,Maptiler terrain provider,
408186.9986,1420148.397,20.23745345,432.0363159,Maptiler terrain provider,
408187.9963,1420148.333,20.21691283,433.0364075,Maptiler terrain provider,
408188.994,1420148.269,20.19637221,434.0364685,Maptiler terrain provider,
408189.9917,1420148.206,20.17583159,435.0365601,Maptiler terrain provider,
408190.9894,1420148.142,20.15529096,436.0366516,Maptiler terrain provider,
408191.9871,1420148.078,20.13475034,437.0367432,Maptiler terrain provider,
408192.9847,1420148.015,20.11420972,438.0368042,Maptiler terrain provider,
408193.9824,1420147.951,20.09366911,439.0368958,Maptiler terrain provider,
408194.9801,1420147.887,20.07312849,440.0369873,Maptiler terrain provider,
408195.9778,1420147.824,20.05258787,441.0370789,Maptiler terrain provider,
408196.9755,1420147.76,20.03204725,442.0371399,Maptiler terrain provider,
408197.9732,1420147.696,20.01150663,443.0372314,Maptiler terrain provider,
408198.9709,1420147.633,19.99096601,444.037323,Maptiler terrain provider,
408199.9685,1420147.569,19.9704254,445.0374146,Maptiler terrain provider,
408200.9662,1420147.505,19.94988478,446.0374756,Maptiler terrain provider,
408201.9639,1420147.442,19.92934417,447.0375671,Maptiler terrain provider,
408202.9616,1420147.378,19.90880355,448.0376587,Maptiler terrain provider,
408203.9593,1420147.314,19.88826293,449.0377502,Maptiler terrain provider,
408204.957,1420147.251,19.86772232,450.0378113,Maptiler terrain provider,
408205.9547,1420147.187,19.84718171,451.0379028,Maptiler terrain provider,
408206.9523,1420147.123,19.82664109,452.0379944,Maptiler terrain provider,
408207.95,1420147.06,19.80610048,453.0380859,Maptiler terrain provider,
408208.9477,1420146.996,19.78555987,454.038147,Maptiler terrain provider,
408209.9454,1420146.932,19.76501925,455.0382385,Maptiler terrain provider,
408210.9431,1420146.869,19.74447864,456.0383301,Maptiler terrain provider,
408211.9408,1420146.805,19.72393803,457.0384216,Maptiler terrain provider,
408212.9385,1420146.741,19.70339742,458.0384827,Maptiler terrain provider,
408213.9361,1420146.678,19.68285681,459.0385742,Maptiler terrain provider,
408214.9338,1420146.614,19.6623162,460.0386658,Maptiler terrain provider,
408215.9315,1420146.55,19.64177559,461.0387573,Maptiler terrain provider,
408216.9292,1420146.487,19.62123498,462.0388184,Maptiler terrain provider,
408217.9269,1420146.423,19.60069437,463.0389099,Maptiler terrain provider,
408218.9246,1420146.359,19.58015376,464.0390015,Maptiler terrain provider,
408219.9223,1420146.296,19.55961315,465.039093,Maptiler terrain provider,
408220.92,1420146.232,19.53907254,466.0391541,Maptiler terrain provider,
408221.9176,1420146.169,19.51853194,467.0392456,Maptiler terrain provider,
408222.9153,1420146.105,19.49799133,468.0393372,Maptiler terrain provider,
408223.913,1420146.041,19.47745072,469.0394287,Maptiler terrain provider,
408224.9107,1420145.978,19.45691012,470.0394897,Maptiler terrain provider,
408225.9084,1420145.914,19.43636951,471.0395813,Maptiler terrain provider,
408226.9061,1420145.85,19.41582891,472.0396729,Maptiler terrain provider,
408227.9038,1420145.787,19.39652475,473.0397644,Maptiler terrain provider,
408228.9014,1420145.723,19.38626009,474.0398254,Maptiler terrain provider,
408229.8991,1420145.659,19.37599542,475.039917,Maptiler terrain provider,
408230.8968,1420145.596,19.36573075,476.0400085,Maptiler terrain provider,
408231.8945,1420145.532,19.35546608,477.0401001,Maptiler terrain provider,
408232.8922,1420145.468,19.34520142,478.0401611,Maptiler terrain provider,
408233.8899,1420145.405,19.33493675,479.0402527,Maptiler terrain provider,
408234.8876,1420145.341,19.32467208,480.0403442,Maptiler terrain provider,
408235.8852,1420145.277,19.31440742,481.0404358,Maptiler terrain provider,
408236.8829,1420145.214,19.30414275,482.0404968,Maptiler terrain provider,
408237.8806,1420145.15,19.29387808,483.0405884,Maptiler terrain provider,
408238.8783,1420145.086,19.28361341,484.0406799,Maptiler terrain provider,
408239.876,1420145.023,19.27334875,485.0407715,Maptiler terrain provider,
408240.8737,1420144.959,19.26308408,486.0408325,Maptiler terrain provider,
408241.8714,1420144.895,19.25281941,487.0409241,Maptiler terrain provider,
408242.869,1420144.832,19.24255475,488.0410156,Maptiler terrain provider,
408243.8667,1420144.768,19.23229008,489.0411072,Maptiler terrain provider,
408244.8644,1420144.704,19.22202541,490.0411987,Maptiler terrain provider,
408245.8621,1420144.641,19.21176075,491.0412598,Maptiler terrain provider,
408246.8598,1420144.577,19.20149608,492.0413513,Maptiler terrain provider,
408247.8575,1420144.513,19.19123141,493.0414429,Maptiler terrain provider,
408248.8552,1420144.45,19.18096674,494.0415344,Maptiler terrain provider,
408249.8528,1420144.386,19.17070208,495.0415955,Maptiler terrain provider,
408250.8505,1420144.322,19.16043741,496.041687,Maptiler terrain provider,
408251.8482,1420144.259,19.15017275,497.0417786,Maptiler terrain provider,
408252.8459,1420144.195,19.13990808,498.0418701,Maptiler terrain provider,
408253.8436,1420144.131,19.12964341,499.0419312,Maptiler terrain provider,
408254.8413,1420144.068,19.11937875,500.0420227,Maptiler terrain provider,
408255.839,1420144.004,19.10911408,501.0421143,Maptiler terrain provider,
408256.8366,1420143.94,19.09884941,502.0422058,Maptiler terrain provider,
408257.8343,1420143.877,19.08858475,503.0422668,Maptiler terrain provider,
408258.832,1420143.813,19.07832008,504.0423584,Maptiler terrain provider,
408259.8297,1420143.749,19.06805541,505.04245,Maptiler terrain provider,
408260.8274,1420143.686,19.05779075,506.0425415,Maptiler terrain provider,
408261.8251,1420143.622,19.04752608,507.0426025,Maptiler terrain provider,
408262.8228,1420143.558,19.03726142,508.0426941,Maptiler terrain provider,
408263.8204,1420143.495,19.02699675,509.0427856,Maptiler terrain provider,
408264.8181,1420143.431,19.01673208,510.0428772,Maptiler terrain provider,
408265.8158,1420143.367,19.00646742,511.0429382,Maptiler terrain provider,
408266.8135,1420143.304,18.99620275,512.0430298,Maptiler terrain provider,
408267.8112,1420143.24,18.98593809,513.0430908,Maptiler terrain provider,
408268.8089,1420143.176,18.97567342,514.0432129,Maptiler terrain provider,
408269.8066,1420143.113,18.96540875,515.0432739,Maptiler terrain provider,
408270.8042,1420143.049,18.95514409,516.043396,Maptiler terrain provider,
408271.8019,1420142.985,18.94487942,517.043457,Maptiler terrain provider,
408272.7996,1420142.922,18.93461476,518.0435181,Maptiler terrain provider,
408273.7973,1420142.858,18.92435009,519.0436401,Maptiler terrain provider,
408274.795,1420142.794,18.91408543,520.0437012,Maptiler terrain provider,
408275.7927,1420142.731,18.90382076,521.0437622,Maptiler terrain provider,
408276.7904,1420142.667,18.89355609,522.0438843,Maptiler terrain provider,
408277.7881,1420142.603,18.88329143,523.0439453,Maptiler terrain provider,
408278.7857,1420142.54,18.87302676,524.0440674,Maptiler terrain provider,
408279.7834,1420142.476,18.8627621,525.0441284,Maptiler terrain provider,
408280.7811,1420142.412,18.85249743,526.0441895,Maptiler terrain provider,
408281.7788,1420142.349,18.84223277,527.0443115,Maptiler terrain provider,
408282.7765,1420142.285,18.8319681,528.0443726,Maptiler terrain provider,
408283.7742,1420142.221,18.82170344,529.0444336,Maptiler terrain provider,
408284.7719,1420142.158,18.81143877,530.0445557,Maptiler terrain provider,
408285.7695,1420142.094,18.80117411,531.0446167,Maptiler terrain provider,
408286.7672,1420142.03,18.79090944,532.0447388,Maptiler terrain provider,
408287.7649,1420141.967,18.78064478,533.0447998,Maptiler terrain provider,
408288.7626,1420141.903,18.77038011,534.0448608,Maptiler terrain provider,
408289.7603,1420141.839,18.76011545,535.0449829,Maptiler terrain provider,
408290.758,1420141.776,18.74985078,536.0450439,Maptiler terrain provider,
408291.7557,1420141.712,18.73958612,537.045105,Maptiler terrain provider,
408292.7533,1420141.648,18.72932145,538.0452271,Maptiler terrain provider,
408293.751,1420141.585,18.71905679,539.0452881,Maptiler terrain provider,
408294.7487,1420141.521,18.70879212,540.0454102,Maptiler terrain provider,
408295.7464,1420141.457,18.69852746,541.0454712,Maptiler terrain provider,
408296.7441,1420141.394,18.68826279,542.0455322,Maptiler terrain provider,
408297.7418,1420141.33,18.67799813,543.0456543,Maptiler terrain provider,
408298.7395,1420141.266,18.66773346,544.0457153,Maptiler terrain provider,
408299.7371,1420141.203,18.6574688,545.0457764,Maptiler terrain provider,
408300.7348,1420141.139,18.64720413,546.0458984,Maptiler terrain provider,
408301.7325,1420141.075,18.63693947,547.0459595,Maptiler terrain provider,
408302.7302,1420141.012,18.62667481,548.0460815,Maptiler terrain provider,
408303.7279,1420140.948,18.61641014,549.0461426,Maptiler terrain provider,
408304.7256,1420140.884,18.60614548,550.0462036,Maptiler terrain provider,
408305.7233,1420140.821,18.59588081,551.0463257,Maptiler terrain provider,
408306.7209,1420140.757,18.58561615,552.0463867,Maptiler terrain provider,
408307.7186,1420140.694,18.57535148,553.0465088,Maptiler terrain provider,
408308.7163,1420140.63,18.56508682,554.0465698,Maptiler terrain provider,
408309.714,1420140.566,18.55482216,555.0466309,Maptiler terrain provider,
408310.7117,1420140.503,18.54455749,556.0467529,Maptiler terrain provider,
408311.7094,1420140.439,18.53429283,557.046814,Maptiler terrain provider,
408312.7071,1420140.375,18.52402816,558.046875,Maptiler terrain provider,
408313.7047,1420140.312,18.5137635,559.0469971,Maptiler terrain provider,
408314.7024,1420140.248,18.50349884,560.0470581,Maptiler terrain provider,
408315.7001,1420140.184,18.49323417,561.0471802,Maptiler terrain provider,
408316.6978,1420140.121,18.48296951,562.0472412,Maptiler terrain provider,
408317.6955,1420140.057,18.47270484,563.0473022,Maptiler terrain provider,
408318.6932,1420139.993,18.46244018,564.0474243,Maptiler terrain provider,
408319.6909,1420139.93,18.45217552,565.0474854,Maptiler terrain provider,
408320.6885,1420139.866,18.44191085,566.0475464,Maptiler terrain provider,
408321.6862,1420139.802,18.43164619,567.0476685,Maptiler terrain provider,
408322.6839,1420139.739,18.42138153,568.0477295,Maptiler terrain provider,
408323.6816,1420139.675,18.41111686,569.0478516,Maptiler terrain provider,
408324.6793,1420139.611,18.4008522,570.0479126,Maptiler terrain provider,
408325.677,1420139.548,18.39058754,571.0479736,Maptiler terrain provider,
408326.6747,1420139.484,18.38032287,572.0480957,Maptiler terrain provider,
408327.6724,1420139.42,18.37005821,573.0481567,Maptiler terrain provider,
408328.67,1420139.357,18.35979355,574.0482178,Maptiler terrain provider,
408329.6677,1420139.293,18.34952888,575.0483398,Maptiler terrain provider,
408330.6654,1420139.229,18.33926422,576.0484009,Maptiler terrain provider,
408331.6631,1420139.166,18.32899956,577.0485229,Maptiler terrain provider,
408332.6608,1420139.102,18.31873489,578.048584,Maptiler terrain provider,
408333.6585,1420139.038,18.30847023,579.048645,Maptiler terrain provider,
408334.6562,1420138.975,18.29820557,580.0487671,Maptiler terrain provider,
408335.6538,1420138.911,18.2879409,581.0488281,Maptiler terrain provider,
408336.6515,1420138.847,18.27767624,582.0488892,Maptiler terrain provider,
408337.6492,1420138.784,18.26741158,583.0490112,Maptiler terrain provider,
408338.6469,1420138.72,18.25714691,584.0490723,Maptiler terrain provider,
408339.6446,1420138.656,18.24688225,585.0491943,Maptiler terrain provider,
408340.6423,1420138.593,18.23661759,586.0492554,Maptiler terrain provider,
408341.64,1420138.529,18.22635293,587.0493164,Maptiler terrain provider,
408342.6376,1420138.465,18.21608826,588.0494385,Maptiler terrain provider,
408343.6353,1420138.402,18.2058236,589.0494995,Maptiler terrain provider,
408344.633,1420138.338,18.19555894,590.0495605,Maptiler terrain provider,
408345.6307,1420138.274,18.18529428,591.0496826,Maptiler terrain provider,
408346.6284,1420138.211,18.17502961,592.0497437,Maptiler terrain provider,
408347.6261,1420138.147,18.16476495,593.0498657,Maptiler terrain provider,
408348.6238,1420138.083,18.15450029,594.0499268,Maptiler terrain provider,
